Xu_zoya_634993802406113281_4053	Логвиненко Александр Титович
Xu_zoya_634993802406113281_4059	Черепанов Алексей Игнатьевич
Xu_zoya_634993802406113281_4064	Соболевская Кира Аркадьевна
Xu_zoya_634993802406113281_4069	Скочинский Александр Александрович
Xu_zoya_634993802406113281_4076	Поспелов Геннадий Львович
Xu_zoya_634993802406113281_4082	Суднишников Борис Васильевич
Xu_zoya_634993802406113281_4118	Тябликов Сергей Владимирович
Xu_zoya_634993802406113281_4129	Пал Ленард
Xu_zoya_634993802406113281_4197	Гострем Рунар Викторович
Xu_zoya_634993802406113281_4314	Нгуен Нху Ким
Xu_zoya_634993802406113281_4427	Рютова-Кемоклидзе Маргарита Партеновна
Xu_zoya_634993802406113281_4439	Альтшулер Лев Владимирович
Xu_zoya_634993802406113281_4453	Гусев В.А.
Xu_zoya_634993802406113281_4601	Фейнман Ричард Филлипс
Xu_zoya_634993802406113281_4616	Тарковский Арсений Александрович
Xu_zoya_634993802406113281_4620	Асмус Валерий Фердинандович 
Xu_zoya_634993802406113281_4622	Бонди Сергей Михайлович 
Xu_zoya_634993802406113281_4624	Райт-Ковалёва Рита Яковлевна 
Xu_zoya_634993802406113281_4626	Шальников Александр Иосифович 
Xu_zoya_634993802406113281_4630	Ландау Игорь Львович
Xu_zoya_634993802406113281_4637	Парийский Николай Николаевич 
Xu_zoya_634993802406113281_4655	Эренбург Илья Григорьевич
Xu_zoya_634993802406113281_4661	Лидин Владимир Германович 
Xu_zoya_634993802406113281_4667	Жуков Юрий (Георгий) Александрович 
Xu_zoya_634993802406113281_4671	Шагинян Мариэтта Сергеевна 
Xu_zoya_634993802406113281_4659	Фальк Роберт Рафаилович
Xu_zoya_634993802406113281_4691	Макаренко Михаил Янович 
Xu_zoya_634993802406113281_4719	Омельяновский Михаил Эразмович 
Xu_zoya_634993802406113281_4727	Овчинников  Николай Федорович
Xu_zoya_634993802406113281_4757	Ландау-Дробанцева Конкордия Терентьевна 
Xu_zoya_634993802406113281_4778	Брюханенко Наталья Александровна 
Xu_zoya_634993802406113281_4795	Бальмонт-Бруни Нина Константиновна 
Xu_zoya_634993802406113281_4800	Саррот Натали
Xu_zoya_634993802406113281_2098	Саратовкин Дмитрий Дмитриевич
Xu_zoya_634993802406113281_4830	Саратовкин Виталий Дмитриевич
Xu_zoya_634993802406113281_4901	Чеботаев Вениамин Павлович
Xu_zoya_634993802406113281_2931	Казанцев Александр Петрович
Xu_zoya_634993802406113281_4915	Раутиан Сергей Глебович
Xu_zoya_634993802406113281_4987	Головачев С.
Xu_zoya_634993802406113281_5000	Паташинский Александр Захарович
Xu_zoya_634993802406113281_5014	Гай Давид Иосифович
Xu_zoya_634993802406113281_5018	Мясищев Владимир Михайлович
Xu_zoya_634993802406113281_2700	Туполев Андрей Николаевич
Xu_zoya_634993802406113281_5025	Сцилард Лео
Xu_zoya_634993802406113281_5041	Петляков Владимир Михайлович
Xu_zoya_634993802406113281_1105	Румер Елизавета Борисовна
Xu_zoya_634993802406113281_5139	Антокольский Павел Григорьевич
Xu_zoya_634993802406113281_5142	Аникст Александр Абрамович 
Xu_zoya_634993802406113281_5149	Зенкевич Михаил Александрович
Xu_zoya_634993802406113281_5151	Исаакян  Аветик Саакович
Xu_zoya_634993802406113281_5153	Кашкин Иван Александрович
Xu_zoya_634993802406113281_5155	Левик Вильгельм Вениаминович
Xu_zoya_634993802406113281_5157	Лозинский Михаил Леонидович
Xu_zoya_634993802406113281_5146	Вильям-Вильмонт Николай Николаевич
Xu_zoya_634993802406113281_5164	Маршак Самуил Яковлевич
Xu_zoya_634993802406113281_5167	Неусыхин  Александр Иосифович
Xu_zoya_634993802406113281_5174	Петровский  Фёдор Александрович
Xu_zoya_634993802406113281_5180	Пуришев Борис Иванович
Xu_zoya_634993802406113281_5186	Пастернак  Борис Леонидович
Xu_zoya_634993802406113281_5190	Сельвинский  Илья Львович
Xu_zoya_634993802406113281_5193	Тагер  Евгений Борисович
Xu_zoya_634993802406113281_5208	Троицкий Юрий Владимирович
Xu_zoya_634993802406113281_5222	Полак Лев Соломонович
Xu_zoya_634993802406113281_5228	Ельяшевич  Михаил Александрович
Xu_zoya_634993802406113281_5236	Данин  Даниил Семёнович
Xu_zoya_634993802406113281_5239	Кедров  Бонифатий Михайлович
Xu_zoya_634993802406113281_5247	Болотовский  Борис Михайлович 
Xu_zoya_634993802406113281_5252	Френкель Виктор Яковлевич 
Xu_zoya_634993802406113281_5259	Фабрикант  Валентин Александрович
Xu_zoya_634993802406113281_5267	Визгин Владимир Павлович
Xu_zoya_634993802406113281_5273	Идлис  Григорий Моисеевич
Xu_zoya_634993802406113281_5278	Кухаренко Юрий Александрович
Xu_zoya_634993802406113281_5283	Алексеев Игорь Серафимович
Xu_zoya_634993802406113281_5364	Крик Фрэнсис Харри Комптон 
Xu_zoya_634993802406113281_5370	Шуряк Эдуард Владимирович 
Xu_zoya_634993802406113281_5438	Салам Абдус
Xu_zoya_634993802406113281_5475	Чириков Борис Валерианович 
Xu_zoya_634993802406113281_3330	Королев Сергей Павлович
Xu_zoya_634993802406113281_5500	Крутков Юрий Александрович
Xu_zoya_634993802406113281_5514	Сурдутович Григорий Иосифович 
Xu_zoya_634993802406113281_5520	Чаплик Александр Владимирович 
Xu_zoya_634993802406113281_5541	Максвелл Джеймс Клерк 
Xu_zoya_634993802406113281_5549	Дмитриев Владимир Федорович
Xu_zoya_634993802406113281_5554	Манаков Сергей Валентинович
Xu_zoya_634993802406113281_5731	Полевой Борис Николаевич 
Xu_zoya_634993802406113281_5745	Локуциевский Олег Вячеславович 
Xu_zoya_634993802406113281_5759	Циткин Михаил
Xu_zoya_634993802406113281_3073	Зарипов Махмуд Мубаракшиевич
Xu_zoya_634993802406113281_5806	Хекман Ханна
Xu_zoya_634993802406113281_3063	Делоне Борис Николаевич
Xu_zoya_634993802406113281_3146	Румер Мария Александровна
Xu_zoya_634993802406113281_6022	Калганов Юрий Васильевич
Xu_zoya_634993802406113281_6063	Махотин Василий Михайлович
Xu_zoya_634993802406113281_6085	Макрушин Николай Иванович
Xu_zoya_634993802406113281_5970	Олоничев Геннадий Федорович 
Xu_zoya_634993802406113281_6330	Новиков Иван Иванович
Xu_zoya_634993802406113281_6365	Рывкина Инна Владимировна
Xu_zoya_634993802406113281_6464	Абрикосов Алексей Алексеевич 
Xu_zoya_634993802406113281_6550	Неруда Пабло
Xu_zoya_634993802406113281_6629	Суворов Сергей Георгиевич 
Xu_zoya_634993802406113281_2985	Желтухин Николай Алексеевич
Xu_zoya_634993802406113281_4017	Топоногов Виктор Андреевич
Xu_zoya_634993802406113281_6788	Фотиади Эпаминонд Эпаминондович
Xu_zoya_634993802406113281_6819	Брик Вера Максимовна
Xu_zoya_634993802406113281_7051	Гамов Георгий Антонович
Xu_zoya_634993802406113281_7071	Иоффе Абрам Федорович 
Xu_zoya_634993802406113281_7074	Мандельштам Леонид Исаакович 
Xu_zoya_634993802406113281_7090	Шнирельман Лев Генрихович 
Xu_zoya_634993802406113281_7109	Вебер
Xu_zoya_634993802406113281_7121	Кон-Фоссен Стефан Эммануилович 
Xu_zoya_634993802406113281_7127	Купрадзе Виктор Дмитриевич 
Xu_zoya_634993802406113281_7147	Демирханов Рачия Арамович 
Xu_zoya_634993802406113281_7367	Мейсак Николай Алексеевич
Xu_zoya_634993802406113281_7417	Паперный Зиновий Самолович
Xu_zoya_634993802406113281_7463	Мухаммад Хусайн Хайкал 
Xu_zoya_634993802406113281_7477	Курбатов Анатолий Иванович
Xu_zoya_634993802406113281_7510	Сигорский Виталий Петрович
Xu_zoya_634993802406113281_7577	Бакланов Глеб Владимирович
Xu_zoya_634993802406113281_7669	Раппопорт Александр Григорьевич 
Xu_zoya_634993802406113281_7680	Тимей
Xu_zoya_634993802406113281_7686	Спир Африкан Александрович 
Xu_zoya_634993802406113281_7692	Брик Осип Максимович (Меерович)  
Xu_zoya_634993802406113281_7697	Эйгес  Владимир Романович 
Xu_zoya_634993802406113281_7781	Захаров  Владимир Евгеньевич
Xu_zoya_634993802406113281_8071	Аврутис Хаим Авраамович
Xu_zoya_634993802406113281_8239	Бор Маргарет
Xu_zoya_634993802406113281_8255	Румер Александра
Xu_zoya_634993802406113281_8289	Блеккер Алиса Карловна
Xu_zoya_634993802406113281_8355	Сегалова Анна Юрьевна
Xu_zoya_634993802406113281_8836	Маяковский Владимир Владимирович
Xu_zoya_634993802406113281_8607	Левин Михаил Львович
Xu_zoya_634993802406113281_9227	Воннегут Курт
Xu_zoya_634993802406113281_9244	Альтшулер Борис Львович
Xu_zoya_634993802406113281_9286	Хабахпашев Алексей Георгиевич
Xu_kray_634993802507080078_5177	Сидоров Вениамин Александрович
Xu_zoya_634993802406113281_7772	Желнов Борис Леонидович
Xu_zoya_634993802406113281_9608	Бакланов Евгений Васильевич
Xu_zoya_634993802406113281_9610	Гогиашвили Г.Н.
Xu_zoya_634993802406113281_9612	Гилинский Илья Абрамович
Xu_zoya_634993802406113281_9634	Клементьев В.
Xu_zoya_634993802406113281_2800	Бородовский Павел Анисимович
Xu_zoya_634993802406113281_9824	Трубецкой
Xu_zoya_634993802406113281_10113	Бах Алексей Николаевич 
Xu_zoya_634993802406113281_10178	Хворостин Гавриил Кириллович 
Xu_zoya_634993802406113281_10215	Предводителев Александр Саввич
Xu_zoya_634993802406113281_7843	Сардарян Владимир
Xu_zoya_634993802406113281_10325	Ситдиков Ф.Г.
Xu_zoya_634993802406113281_8078	Карпман Владимир Иосифович
Xu_zoya_634993802406113281_10405	Гогиашвили Галина Никифоровна
Xu_zoya_634993802406113281_10435	Галеев Альберт Абубакирович
Xu_zoya_634993802406113281_10477	Дзялошинский Игорь Ехиельевич
Xu_zoya_634993802406113281_10479	Питаевский Лев Петрович
Xu_zoya_634993802406113281_10488	Андреев Александр Федорович
Xu_zoya_634993802406113281_10512	Румер Анна Юрьевна
Xu_zoya_634993802406113281_10645	Корец Моисей Абрамович
Xu_zoya_634993802406113281_1194	Румер Осип Борисович
Xu_zoya_634993802406113281_8322	Румер Хаим
Xu_zoya_634993802406113281_1210	Румер Андрей Осипович
Xu_zoya_634993802406113281_6045	Румер Игорь Андреевич
Xu_zoya_634993802406113281_6042	Румер Татьяна Андреевна 
Xu_zoya_634993802406113281_10760	Каннегисер Евгения Николаевна
Xu_zoya_634993802406113281_10763	Каннегисер Нина Николаевна
Xu_zoya_634993802406113281_1268	Румер-Залкинд Людмила Абрамовна
Xu_zoya_634993802406113281_11142	Эренбург (Козинцева) Любовь Михайловна
Xu_zoya_634993802406113281_11332	Петров Валерий Владимирович
Xc_admin_634919475348710937_1008	Полетаев Игорь Андреевич
Xu_kray_634993802507080078_1009	Титлянова Аргента Антониновна
Xu_kray_634993802507080078_1057	Киселев (студент НГУ)
Xu_kray_634993802507080078_1083	Матурана Умберто
Xu_kray_634993802507080078_1098	Волокитин Евгений Павлович
Xu_kray_634993802507080078_1105	Логофет Дмитрий Олегович
Xu_kray_634993802507080078_1102	Фрисман Ефим Яковлевич
Xu_kray_634993802507080078_1129	Кудрина Н.К.
Xu_kray_634993802507080078_1396	Ершов Андрей Петрович
Xu_kray_634993802507080078_1568	Лаврентьев-мл. Михаил Михайлович
Xu_kray_634993802507080078_1598	Оплаканская Т.А.
Xu_kray_634993802507080078_1617	Бесов О.
Xu_kray_634993802507080078_1650	Соболев Сергей Львович
Xu_kray_634993802507080078_1669	Котельников Владимир Александрович
Xu_kray_634993802507080078_1679	Гаджиев Ильяс Мамедович
Xu_kray_634993802507080078_1683	Игошин Николай Витальевич
Xu_kray_634993802507080078_1704	Лаврентьева Инна Михайловна
Xu_kray_634993802507080078_1719	Журкус
Xu_kray_634993802507080078_1734	Лаврентьева Вера Евгеньевна
Xu_kray_634993802507080078_1778	Штыров Вячеслав Анатольевич
Xu_kray_634993802507080078_1790	Жуков Георгий Константинович
Xu_kray_634993802507080078_1795	Умалатова Сажи Зайндиновна
Xu_kray_634993802507080078_1820	Лаврентьева (Попова) Анисья Михайловна
Xu_kray_634993802507080078_1822	Лаврентьев Алексей Лаврентьевич
Xu_kray_634993802507080078_1830	Брик Лили Юрьевна
Xu_kray_634993802507080078_1856	Богданов Юрий Федорович
Xu_kray_634993802507080078_1943	Аракчеев Андрей
Xu_kray_634993802507080078_1945	Ляпунова-Аракчеева Анна Львовна
Xu_kray_634993802507080078_1961	Стебунов Владимир Тихонович
Xu_kray_634993802507080078_1846	Гамбурцева (Виноградова) Алла Григорьевна
Xu_kray_634993802507080078_1838	Ляпунов Андрей Николаевич
Xu_kray_634993802507080078_1842	Наметкин Сергей Семенович
Xu_kray_634993802507080078_2087	Фон Нейман Джон
Xu_kray_634993802507080078_2089	Капица Сергей Петрович
Xu_kray_634993802507080078_2126	Парибок Всеволод Петрович
Xu_kray_634993802507080078_2176	Шапиро Александр Павлович
Xu_kray_634993802507080078_2179	Капица Андрей Петрович
Xu_kray_634993802507080078_2197	Сахаров Владимир Владимирович
Xu_kray_634993802507080078_2128	Эфроимсон Владимир Павлович
Xu_kray_634993802507080078_2212	Штейнберг Дмитрий Максимилианович
Xu_kray_634993802507080078_2216	Юдин Константин Алексеевич 
Xu_kray_634993802507080078_2214	Виноградов Борис Степанович
Xu_kray_634993802507080078_2238	Дегерменджи Андрей Георгиевич
Xu_kray_634993802507080078_2264	Левинсон Надежда Рудольфовна
Xu_kray_634993802507080078_2275	Воронов Иван Иванович
Xu_kray_634993802507080078_2312	Жёно
Xu_kray_634993802507080078_2322	Педнон Ф.
Xu_kray_634993802507080078_2330	Стражев Виктор Иванович
Xu_kray_634993802507080078_2357	Слуцкий
Xu_kray_634993802507080078_2366	Потоловский Николай Сергеевич
Xu_kray_634993802507080078_2375	Сидоров Николай Павлович
Xu_kray_634993802507080078_2385	Григорянц
Xu_kray_634993802507080078_2395	Валицкая Людмила Николаевна
Xu_kray_634993802507080078_2417	Макриди
Xu_kray_634993802507080078_2428	Зиринг Владимир Александрович
Xu_kray_634993802507080078_2448	Постников
Xu_kray_634993802507080078_2460	Игнатьев Варнава Ефимович
Xu_kray_634993802507080078_2472	Пилацкая А.
Xu_kray_634993802507080078_2482	Резумовский Александр Петрович
Xu_kray_634993802507080078_2508	Чудинов
Xu_kray_634993802507080078_2518	Иогансон Л.
Xu_kray_634993802507080078_2491	Волковский Дмитрий Лукич
Xu_kray_634993802507080078_2542	Грабарь Игорь Эмманиулович
Xu_kray_634993802507080078_2555	Зелинский Николай Дмитриевич
Xu_kray_634993802507080078_2557	Зелинская-Платэ Раиса Николаевна
Xu_kray_634993802507080078_2567	Платэ Альфред Феликсович
Xu_kray_634993802507080078_2603	Наметкин Николай Сергеевич
Xu_kray_634993802507080078_1844	Ляпунова (Гурьева) Анастасия Савельевна
Xu_kray_634993802507080078_1850	Ляпунова Елена Алексеевна
Xu_kray_634993802507080078_1840	Ляпунова Елена Васильевна
Xu_kray_634993802507080078_2685	Сладков Артемий Николаевич
Xu_kray_634993802507080078_2706	Лихтенштейн Ефим Семенович
Xu_kray_634993802507080078_2740	Де Голль, Шарль
Xu_kray_634993802507080078_2764	Ляпунов Андрей Николаевич (2)
Xu_kray_634993802507080078_2798	Богданов Андрей Юрьевич
Xu_kray_634993802507080078_2805	Ребиндер Петр Александрович
Xu_kray_634993802507080078_2807	Сперанский Георгий Несторович
Xu_kray_634993802507080078_2809	Гращенков Николай Иванович
Xu_kray_634993802507080078_2861	Смирнов Е.С.
Xu_kray_634993802507080078_2863	Покровский Анатолий Владимирович
Xu_kray_634993802507080078_2955	Соболева Ариадна Дмитриевна
Xu_kray_634993802507080078_2998	Чахмахчев
Xu_kray_634993802507080078_3011	Келдыш Людмила Всеволодовна
Xu_kray_634993802507080078_3014	Хованский Аскольд Георгиевич
Xu_kray_634993802507080078_3095	Карелова Александра Александровна
Xu_kray_634993802507080078_3097	Зубова Анна Львовна
Xu_zoya_634993802406113281_2975	Воробьев Александр Акимович
Xu_kray_634993802507080078_3159	Стрелков Владимир
Xu_kray_634993802507080078_3177	Гурьева В. А.
Xu_kray_634993802507080078_3207	Рычков Юрий Григорьевич
Xu_kray_634993802507080078_3202	Чайковский Юрий Викторович
Xu_kray_634993802507080078_3282	Нужин Михаил Тихонович
Xu_kray_634993802507080078_3273	Сульдин А.В.
Xu_kray_634993802507080078_3271	Монахов Валентин Николаевич
Xu_kray_634993802507080078_3280	Нужина А.М.
Xu_kray_634993802507080078_3353	Крушинский Леонид Викторович
Xu_kray_634993802507080078_3420	Петрашень Георгий Иванович
Xu_kray_634993802507080078_3444	Салганик Рудольф Иосифович
Xu_kray_634993802507080078_3446	Расницын Александр Павлович
Xu_kray_634993802507080078_3448	Панов Евгений Николаевич
Xu_pavl_634993802223476562_3082	Витушкин Анатолий Георгиевич
Xu_kray_634993802507080078_3514	Инсаров Григорий
Xu_kray_634993802507080078_3518	Жирмунская Елена Александровна
Xu_kray_634993802507080078_3524	Маршак Яков Эммануэльевич
Xu_kray_634993802507080078_3610	Мейсель Максим Николаевич
Xu_kray_634993802507080078_3648	Кусакин Олег Григорьевич
Xu_kray_634993802507080078_3646	Жирмунский Алексей Викторович
Xu_kray_634993802507080078_3750	Ваханов В.
Xu_kray_634993802507080078_3757	Митрофанов
Xu_kray_634993802507080078_3761	Талызин Ф.Ф.
Xu_kray_634993802507080078_3830	Помус Моисей Исакович
Xu_kray_634993802507080078_3828	Барадин Базар Барадиевич
Xu_kray_634993802507080078_3851	Козлова Елизавета Владимировна
Xu_kray_634993802507080078_3841	Козлов Петр Кузьмич
Xu_kray_634993802507080078_3887	Кустов Геннадий
Xu_kray_634993802507080078_3882	Хрущев Никита Сергеевич
Xu_kray_634993802507080078_3994	Пифагор Самосский
Xu_kray_634993802507080078_4467	Тимохин Александр Львович
Xu_kray_634993802507080078_4470	Горохов
Xu_kray_634993802507080078_4484	Пиотровский Борис Борисович
Xu_kray_634993802507080078_4498	Булычев
Xu_kray_634993802507080078_4514	Яблочков Н.
Xu_kray_634993802507080078_4521	Пуцилло
Xu_kray_634993802507080078_4558	Китаева
Xu_kray_634993802507080078_4691	Матвеева
Xu_kray_634993802507080078_4729	Перминов Г.
Xu_kray_634993802507080078_4734	Василеостровский
Xu_kray_634993802507080078_4742	Рагозин
Xu_kray_634993802507080078_4765	Новиков Иван Евсеевич
Xu_kray_634993802507080078_4819	Соловьев
Xu_kray_634993802507080078_4835	Леонтьева А.М.
Xu_kray_634993802507080078_4861	Каспаров
Xu_bibl_634993802584511718_1953	Москвин Б.
Xu_zoya_634993802406113281_4797	Мистраль Габриэла 
Xu_zoya_634993802406113281_6399	Залыгин Сергей Павлович
Xu_zoya_634993802406113281_4663	Дрда Ян 
Xu_kray_634993802507080078_3355	Ратнер Вадим Александрович
Xu_kray_634993802507080078_2346	Шпет Густав Густавович
Xu_kray_634993802507080078_4885	Лебедев Иван Кириллович
Xu_kray_634993802507080078_4892	Яворский Иван Афанасьевич
Xu_kray_634993802507080078_4897	Христианович Сергей Алексевич
Xu_kray_634993802507080078_4909	Струминский Владимир Васильевич
Xu_alex_634993802118525390_1014	Накоряков Владимир Елиферьевич
Xu_kray_634993802507080078_4929	Черной Лев Семёнович
Xu_kray_634993802507080078_4955	Марчук Алексей Николаевич
Xu_kray_634993802507080078_4964	Алфёров Михаил Семенович
Xu_kray_634993802507080078_5003	Опарин Александр Иванович
Xu_kray_634993802507080078_4998	Акилов Глеб Павлович
Xu_kray_634993802507080078_5000	Леонтьев Александр Иванович
Xu_kray_634993802507080078_5010	Мешалкин Евгений Николаевич
Xu_kray_634993802507080078_5046	Горелик Роман Семёнович
Xu_kray_634993802507080078_5097	Ландсберг Григорий Самуилович
Xu_kray_634993802507080078_5093	Шалагин Анатолий Михайлович
Xu_kray_634993802507080078_5091	Козырев Николай Александрович
Xu_kray_634993802507080078_5089	Кругляков Эдуард Павлович
Xu_kray_634993802507080078_5083	Палладин Александр Владимирович
Xu_kray_634993802507080078_5081	Богомолец Александр Александрович
Xu_kray_634993802507080078_5079	Егоров Дмитрий Фёдорович
Xu_kray_634993802507080078_5076	Чаплыгин сергей Алексеевич
Xu_kray_634993802507080078_5173	Попов
Xu_kray_634993802507080078_5155	Лемпорт Владимир Сергеевич
Xu_kray_634993802507080078_5157	Силис Никлай Андреевич
Xu_kray_634993802507080078_5171	Глэшоу Шелдон Ли (Sheldon Lee Glashow)
Xu_kray_634993802507080078_5184	Лукинов
Xu_kray_634993802507080078_5194	Греченко
Xu_kray_634993802507080078_5159	Курчатов Игорь Васильевич
Xu_kray_634993802507080078_5162	Косыгин Алексей Николаевич
Xu_kray_634993802507080078_5164	Рыбаков Борис В.
Xu_kray_634993802507080078_5224	Трус Леонид Соломонович
Xu_kray_634993802507080078_5241	Розов Михаил Александрович
Xu_kray_634993802507080078_5249	Яновский Рудольф Григорьевич
Xu_kray_634993802507080078_5245	Аганбегян Абел Гезевич
Xu_kray_634993802507080078_5272	Даниловцев Петр Андреевич
Xu_kray_634993802507080078_5283	Боресков Георгий Константинович
Xu_kray_634993802507080078_5289	Кондуков Н.Б.
Xu_kray_634993802507080078_5286	Чемоданов Марти Петрович
Xu_kray_634993802507080078_5320	Сазонов Владимир Александрович
Xu_kray_634993802507080078_5324	Никитин Александр Александрович
Xu_kray_634993802507080078_5330	Титов Владимир Михайлович
Xu_kray_634993802507080078_5346	Денисенко Геннадий Васильевич
Xu_kray_634993802507080078_5354	Юденич Леонид Иванович
Xu_kray_634993802507080078_5359	Горбачев Михаил Сергеевич
Xu_kray_634993802507080078_5351	Горячев Фёдор Степанович
Xu_kray_634993802507080078_5381	Шумный Владимир Константинович
Xu_kray_634993802507080078_5392	Хрущева Рада Никитична
Xu_kray_634993802507080078_5387	Мирюта Юрий Петрович
Xu_kray_634993802507080078_5389	Лутков Александр Николаевич
Xu_kray_634993802507080078_5394	Аджубей Алексей Иванович
Xu_kray_634993802507080078_5426	Калинин С.А.
Xu_kray_634993802507080078_5428	Новикова
Xu_kray_634993802507080078_5446	Козлов Виктор Владимирович
Xu_kray_634993802507080078_5455	Гапонов Сергей Александрович
Xu_kray_634993802507080078_5481	Воронов Юрий Петрович
Xu_kray_634993802507080078_5492	Розин Бенциан Борисович
Xu_kray_634993802507080078_5496	Федосеев Григорий Степанович
Xu_kray_634993802507080078_5487	Кулешов Валерий Владимирович
Xu_kray_634993802507080078_5513	Гранберг Александр Григорьевич
Xu_kray_634993802507080078_5510	Лигачев Егор Кузьмич
Xu_kray_634993802507080078_5508	Архангельская Жанна К.
Xu_pavl_634993802223476562_5025	Мальцев Анатолий Иванович
Xu_kray_634993802507080078_5542	Алексеенко Сергей Владимирович
Xu_kray_634993802507080078_5570	Титаренко Иван Федорович
Xu_kray_634993802507080078_5559	Герчиков Владимир Исакович
Xu_kray_634993802507080078_5566	Щедровицкий Георгий Петрович
Xu_kray_634993802507080078_5600	Симонов Игорь Валерьевич
Xu_kray_634993802507080078_5604	Несин Владимир Иванович
Xu_kray_634993802507080078_5626	Карпунин Николай Фёдорович
Xu_kray_634993802507080078_5650	Верховод Д Б
Xu_kray_634993802507080078_5051	Васильев Олег Фёдорович
Xu_kray_634993802507080078_5663	Гордиенко Алексей Аркадьевич
Xu_kray_634993802507080078_5653	Миндолин Владимир Александрович
Xu_kray_634993802507080078_5698	Комаров Константин Леонидович
Xu_kray_634993802507080078_5715	Кривошеев Юрий
Xu_kray_634993802507080078_5720	Бутейко Константин Павлович
Xu_kray_634993802507080078_5705	Работнов Юрий Николаевич
Xu_kray_634993802507080078_5708	Солоноуц Борис Осипович
Xu_kray_634993802507080078_5711	Овсянников Лев Васильевич
Xu_kray_634993802507080078_5749	Ребров Алексей Кузьмич
Xu_kray_634993802507080078_5765	Диканский Николай Сергеевич
Xu_kray_634993802507080078_5808	Сапожников Геннадий Алексеевич
Xu_kray_634993802507080078_5835	Огородников Владимир
Xu_kray_634993802507080078_5849	Козлова
Xu_kray_634993802507080078_5858	Перельройзен Михаил Петрович 
Xu_kray_634993802507080078_5812	Толоконский Виктор Александрович
Xu_kray_634993802507080078_5978	Калинин М.И.
Xu_kray_634993802507080078_5996	Иловайская Тамара
Xu_kray_634993802507080078_6002	Киров
Xu_kray_634993802507080078_5992	Целищев Виталий Валентинович
Xu_kray_634993802507080078_5994	Радунская Ирина Львовна
Xu_kray_634993802507080078_5998	Свечников Геннадий Александрович
Xu_kray_634993802507080078_6001	Бойко Владимир Иванович
Xu_kray_634993802507080078_6071	Дечули П.Л.
Xu_kray_634993802507080078_6009	Ершов Юрий Леонидович
Xu_kray_634993802507080078_6018	Вебер Максимилиан
Xu_kray_634993802507080078_6103	Пармон Валентин Николаевич
Xu_kray_634993802507080078_6131	Фофанов Владимир Павлович
Xu_kray_634993802507080078_6152	Вальтух Константин Куртович
Xu_kray_634993802507080078_6150	Демидов Виктор Александрович
Xu_kray_634993802507080078_6145	Шафаревич Игорь Ростиславович
Xu_kray_634993802507080078_6143	Восленский Михаил Сергеевич
Xu_kray_634993802507080078_6141	Джилас Милован
Xu_kray_634993802507080078_6139	Троцкий Лев Давидович
Xu_kray_634993802507080078_6136	Матвиенков И.И.
Xu_kray_634993802507080078_6147	Чернышевский Николай Гаврилович
Xu_kray_634993802507080078_6197	Казначеев Влаиль Петрович
Xu_kray_634993802507080078_6211	Яншин Александр Леонидович
Xu_kray_634993802507080078_6207	Карандеев Константин Борисович
Xu_kray_634993802507080078_6238	Загоруйко Николай Григорьевич
Xu_kray_634993802507080078_6257	Шемякин Евгений Иванович
Xu_kray_634993802507080078_6244	Гейтс Билл
Xu_kray_634993802507080078_2121	Тимофеев-Ресовский Николай Владимирович
Xu_kray_634993802507080078_6269	Углов Федор Григорьевич
Xu_kray_634993802507080078_6276	Шичко Геннадий Андреевич
Xu_kray_634993802507080078_6318	Максимова Нина Константиновна
Xu_kray_634993802507080078_6337	Матузов Олег
Xu_kray_634993802507080078_6327	Ципко Александр Сергеевич
Xu_kray_634993802507080078_6330	Салин Юрий Сергеевич
Xu_kray_634993802507080078_6334	Гайдар Егор Тимурович
Xu_kray_634993802507080078_6344	Ханин Григорий Исаакович
Xu_kray_634993802507080078_6346	Олдак Павел Григорьевич
Xu_kray_634993802507080078_6383	Евсеенко Александр Васильевич
Xu_kray_634993802507080078_6418	Цвелев Сергей Васильевич (Орис)
Xu_kray_634993802507080078_6409	Карпачев Григорий Иванович
Xu_kray_634993802507080078_6437	Мамонтов В. Н.
Xu_kray_634993802507080078_6444	Ладенко Иосиф Семенович
Xu_kray_634993802507080078_6469	Пащенко Сергей Эдуардович
Xu_kray_634993802507080078_6505	Зверева Римма Петровна
Xu_kray_634993802507080078_6535	Малиновская Нелли Мироновна
Xu_kray_634993802507080078_6539	Балабанов Сергей Иванович
Xu_kray_634993802507080078_6541	Водяницкий Николай Михайлович
Xu_kray_634993802507080078_6508	Осташко Татьяна Николаевна
Xu_kray_634993802507080078_6513	Труд Людмила
Xu_kray_634993802507080078_6517	Штарк Марк Борисович
Xu_kray_634993802507080078_6523	Моуэт Фарли
Xu_kray_634993802507080078_6556	Останькович Анатолий Александрович
Xu_kray_634993802507080078_6603	Расторгуев
Xu_kray_634993802507080078_6605	Левиталь
Xu_kray_634993802507080078_6607	Шмидт
Xu_kray_634993802507080078_6657	Мещерский Иван Всеволодович
Xu_kray_634993802507080078_6614	Осипов Юрий Сергеевич
Xu_kray_634993802507080078_6619	Рубаков Валерий Анатольевич
Xu_kray_634993802507080078_6622	Циолковский Константин Эдуардович
Xu_kray_634993802507080078_6628	Александров Евгений Борисович
Xu_kray_634993802507080078_6705	Аким Самар
Xu_kray_634993802507080078_6659	Давиташвили Джуна
Xu_kray_634993802507080078_6661	Кулагина Нинель Сергеевна
Xu_kray_634993802507080078_6663	Кашпировский Анатолий Михайлович
